ERROR 2013-01-23 09:09:00,410 ===> Error message
INFO  2013-02-19 13:10:23,688 ===> Execution started Tue Feb 19 13:10:23 CET 2013
INFO  2013-02-19 13:10:26,696 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-19 13:10:27,040 ===> OK
INFO  2013-02-19 13:11:04,113 ===> Execution started Tue Feb 19 13:11:04 CET 2013
INFO  2013-02-19 13:11:07,050 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:11:07,383 ===> OK
INFO  2013-02-19 13:11:28,613 ===> Execution started Tue Feb 19 13:11:28 CET 2013
INFO  2013-02-19 13:11:31,373 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:11:31,698 ===> OK
INFO  2013-02-19 13:11:52,201 ===> Execution started Tue Feb 19 13:11:52 CET 2013
INFO  2013-02-19 13:11:54,931 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:11:55,245 ===> OK
INFO  2013-02-19 13:14:01,397 ===> Execution started Tue Feb 19 13:14:01 CET 2013
INFO  2013-02-19 13:14:04,386 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:14:04,694 ===> OK
INFO  2013-02-19 13:14:38,241 ===> Execution started Tue Feb 19 13:14:38 CET 2013
INFO  2013-02-19 13:14:41,657 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:14:42,019 ===> OK
INFO  2013-02-19 13:15:11,866 ===> Execution started Tue Feb 19 13:15:11 CET 2013
INFO  2013-02-19 13:15:14,519 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:15:14,845 ===> OK
INFO  2013-02-19 13:15:17,889 ===> Loading DEMOSPONGIAE_120_DATASET ...
INFO  2013-02-19 13:15:18,763 ===> OK
INFO  2013-02-19 13:15:24,691 ===> Loading RIU_STORIES ...
INFO  2013-02-19 13:15:24,936 ===> OK
INFO  2013-02-19 13:20:34,140 ===> Execution started Tue Feb 19 13:20:34 CET 2013
INFO  2013-02-19 13:20:38,635 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-19 13:20:38,962 ===> OK
INFO  2013-02-19 14:27:48,858 ===> Execution started Tue Feb 19 14:27:48 CET 2013
INFO  2013-02-19 14:27:51,465 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 14:27:51,808 ===> OK
INFO  2013-02-19 14:30:31,294 ===> Execution started Tue Feb 19 14:30:31 CET 2013
INFO  2013-02-19 15:26:46,023 ===> Execution started Tue Feb 19 15:26:46 CET 2013
INFO  2013-02-19 15:26:46,840 ===> Execution started Tue Feb 19 15:26:46 CET 2013
INFO  2013-02-19 15:26:51,293 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-19 15:26:51,630 ===> OK
INFO  2013-02-19 15:27:00,728 ===> Antiunification demo [Demos, TRAINS_DATASET, tr7] has 3 result/s
INFO  2013-02-19 15:27:31,201 ===> Execution started Tue Feb 19 15:27:31 CET 2013
INFO  2013-02-19 15:27:41,895 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 2 result/s
INFO  2013-02-19 15:29:33,052 ===> Execution started Tue Feb 19 15:29:33 CET 2013
INFO  2013-02-19 15:29:59,820 ===> Execution started Tue Feb 19 15:29:59 CET 2013
INFO  2013-02-19 15:30:14,278 ===> Antiunification demo trains has 1 result/s
INFO  2013-02-19 15:30:18,598 ===> Antiunification demo [Demos, TRAINS_DATASET, tr7] has 2 result/s
INFO  2013-02-19 15:30:23,293 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-96] has 1 result/s
INFO  2013-02-20 09:59:49,050 ===> Execution started Wed Feb 20 09:59:49 CET 2013
INFO  2013-02-20 10:00:03,979 ===> Antiunification demo [Demos, TRAINS_DATASET, tr9] has 4 result/s
INFO  2013-02-20 10:00:11,825 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-106] has 1 result/s
INFO  2013-02-20 10:00:40,289 ===> Amalgam demo TRAINS_82_DATASET has 2 result/s
INFO  2013-02-20 10:01:36,284 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-20 10:10:01,701 ===> Execution started Wed Feb 20 10:10:01 CET 2013
INFO  2013-02-20 10:25:53,274 ===> Execution started Wed Feb 20 10:25:53 CET 2013
INFO  2013-02-20 11:01:16,618 ===> Execution started Wed Feb 20 11:01:16 CET 2013
INFO  2013-02-20 11:01:20,695 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-20 11:01:21,095 ===> OK
INFO  2013-02-20 11:01:23,320 ===> Case e23
INFO  2013-02-20 11:01:45,178 ===> Unification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-108] has 0 result/s
INFO  2013-02-20 11:01:53,704 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-11] has 1 result/s
INFO  2013-02-20 11:02:19,388 ===> Amalgam demo TRAINS_82_DATASET has 1 result/s
INFO  2013-02-20 11:22:50,973 ===> Execution started Wed Feb 20 11:22:50 CET 2013
INFO  2013-02-20 11:22:53,660 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:22:54,022 ===> OK
INFO  2013-02-20 11:23:05,793 ===> Execution started Wed Feb 20 11:23:05 CET 2013
INFO  2013-02-20 11:23:09,680 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:23:10,009 ===> OK
INFO  2013-02-20 11:23:32,017 ===> Execution started Wed Feb 20 11:23:32 CET 2013
INFO  2013-02-20 11:23:35,769 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:23:36,095 ===> OK
INFO  2013-02-20 11:25:19,497 ===> Execution started Wed Feb 20 11:25:19 CET 2013
INFO  2013-02-20 11:25:22,217 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:25:22,477 ===> OK
INFO  2013-02-20 11:25:50,660 ===> Execution started Wed Feb 20 11:25:50 CET 2013
INFO  2013-02-20 11:25:53,752 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:25:54,060 ===> OK
INFO  2013-02-20 11:26:52,159 ===> Execution started Wed Feb 20 11:26:52 CET 2013
INFO  2013-02-20 11:26:54,873 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:26:55,223 ===> OK
INFO  2013-02-20 11:27:16,905 ===> Execution started Wed Feb 20 11:27:16 CET 2013
INFO  2013-02-20 11:27:19,702 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:27:32,932 ===> Execution started Wed Feb 20 11:27:32 CET 2013
INFO  2013-02-20 11:27:35,847 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:27:35,956 ===> OK
INFO  2013-02-20 11:28:06,262 ===> Execution started Wed Feb 20 11:28:06 CET 2013
INFO  2013-02-20 11:28:08,888 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:28:09,192 ===> OK
INFO  2013-02-20 11:28:12,566 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-20 11:28:12,785 ===> OK
INFO  2013-02-20 11:28:14,604 ===> Loading ZOOLOGY_DATASET ...
INFO  2013-02-20 11:28:14,883 ===> OK
INFO  2013-02-20 11:28:16,820 ===> Case zp-1770
INFO  2013-02-20 11:28:20,377 ===> Case zp-1778
INFO  2013-02-20 11:28:21,668 ===> Case zp-1724
INFO  2013-02-20 11:28:23,389 ===> Case zp-1698
INFO  2013-02-20 11:28:25,673 ===> Loading RIU_STORIES ...
INFO  2013-02-20 11:28:25,869 ===> OK
INFO  2013-02-20 11:28:27,765 ===> Loading CARS_DATASET ...
INFO  2013-02-20 11:28:29,168 ===> OK
INFO  2013-02-20 11:28:43,539 ===> Case car-problem-1574
INFO  2013-02-20 11:28:44,600 ===> Case car-problem-52
INFO  2013-02-20 11:28:54,484 ===> Inductive: loading DEMOSPONGIAE_120_DATASET
INFO  2013-02-20 11:29:41,331 ===> Execution started Wed Feb 20 11:29:41 CET 2013
INFO  2013-02-20 11:29:45,470 ===> Lazy methods: loading DEMOSPONGIAE_120_DATASET
INFO  2013-02-20 11:30:16,106 ===> Execution started Wed Feb 20 11:30:16 CET 2013
INFO  2013-02-20 11:30:18,782 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:30:19,088 ===> OK
INFO  2013-02-20 11:30:33,767 ===> Execution started Wed Feb 20 11:30:33 CET 2013
INFO  2013-02-20 11:30:36,681 ===> Loading TRAINS_DATASET ...
INFO  2013-02-20 11:30:36,996 ===> OK
INFO  2013-02-20 11:30:38,457 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:30:38,625 ===> OK
INFO  2013-02-20 11:30:43,610 ===> Lazy methods: loading DEMOSPONGIAE_120_DATASET
INFO  2013-02-20 11:30:48,730 ===> Case [sp-117] is from class [hadromerida] according to KNN
INFO  2013-02-20 11:31:10,210 ===> Case [sp-121] is from class [hadromerida] according to KNN
INFO  2013-02-20 11:31:13,395 ===> Case [sp-234] is from class [axinellida] according to KNN
INFO  2013-02-20 11:49:59,290 ===> Execution started Wed Feb 20 11:49:59 CET 2013
INFO  2013-02-20 11:50:02,305 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-20 11:50:02,644 ===> OK
INFO  2013-02-20 11:50:04,143 ===> Loading FINANCIAL  ...
INFO  2013-02-20 11:50:06,606 ===> OK
INFO  2013-02-20 11:50:08,224 ===> Case lp-5325
INFO  2013-02-20 11:50:26,683 ===> Inductive: loading TRAINS_DATASET
INFO  2013-02-20 11:50:35,272 ===> #Cases: 8 Type: trains
INFO  2013-02-20 11:50:52,581 ===> #Cases: 8 Type: trains
INFO  2013-02-20 11:50:58,645 ===> #Cases: 8 Type: trains
INFO  2013-02-20 11:52:36,294 ===> Execution started Wed Feb 20 11:52:36 CET 2013
INFO  2013-02-20 11:52:39,334 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:52:39,647 ===> OK
INFO  2013-02-20 11:53:35,803 ===> Execution started Wed Feb 20 11:53:35 CET 2013
INFO  2013-02-20 11:53:38,262 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-20 11:53:38,588 ===> OK
INFO  2013-02-20 11:55:13,443 ===> Execution started Wed Feb 20 11:55:13 CET 2013
INFO  2013-02-20 11:55:16,127 ===> Loading UNCLE_DATASET ...
INFO  2013-02-20 11:55:16,447 ===> OK
INFO  2013-02-20 11:55:17,975 ===> Case e5
INFO  2013-02-20 11:55:23,098 ===> Lazy methods: loading UNCLE_DATASET
INFO  2013-02-20 11:55:24,407 ===> Lazy methods: loading TRAINS_DATASET
INFO  2013-02-20 11:55:29,609 ===> Case [tr3] is from class [east] according to KNN
INFO  2013-02-20 11:55:36,646 ===> Case [tr3] is from class [east] according to LID
INFO  2013-02-20 11:55:44,645 ===> Inductive: loading TRAINS_DATASET
INFO  2013-02-20 11:55:51,374 ===> #Cases: 8 Type: trains
INFO  2013-02-20 11:55:59,316 ===> Inductive: loading UNCLE_DATASET
INFO  2013-02-20 11:56:02,095 ===> #Cases: 10 Type: uncle
INFO  2013-02-20 11:56:22,828 ===> Inductive: loading CARS_DATASET
INFO  2013-02-20 11:56:31,143 ===> #Cases: 1468 Type: cars
INFO  2013-02-20 11:57:00,966 ===> #Cases: 1468 Type: cars
INFO  2013-02-20 11:57:15,966 ===> Antiunification demo [Demos, TRAINS_DATASET, tr8] has 4 result/s
INFO  2013-02-21 09:45:05,906 ===> Execution started Thu Feb 21 09:45:05 CET 2013
INFO  2013-02-21 10:09:50,601 ===> Execution started Thu Feb 21 10:09:50 CET 2013
INFO  2013-02-21 10:09:55,822 ===> Loading FINANCIAL_NO_TRANSACTIONS ...
INFO  2013-02-21 10:09:56,946 ===> OK
INFO  2013-02-21 10:09:59,085 ===> Case lp-5325
INFO  2013-02-21 10:10:10,525 ===> Loading UNCLE_DATASET_SETS ...
INFO  2013-02-21 10:10:10,720 ===> OK
INFO  2013-02-21 10:10:12,092 ===> Loading ZOOLOGY_DATASET ...
INFO  2013-02-21 10:10:12,351 ===> OK
INFO  2013-02-21 10:10:13,969 ===> Case zp-1680
INFO  2013-02-21 10:10:20,328 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-21 10:10:24,756 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-21 10:10:31,371 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-21 10:10:39,904 ===> Unification demo [Demos, TRAINS_DATASET, tr9] has 0 result/s
INFO  2013-02-21 10:10:53,423 ===> Unification demo [Demos, TRAINS_DATASET, tr9] has 0 result/s
INFO  2013-02-21 10:10:53,985 ===> Unification demo [Demos, TRAINS_DATASET, tr9] has 0 result/s
INFO  2013-02-21 10:10:54,198 ===> Unification demo [Demos, TRAINS_DATASET, tr9] has 0 result/s
INFO  2013-02-21 10:10:59,284 ===> Unification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-110] has 0 result/s
INFO  2013-02-21 10:11:38,323 ===> Execution started Thu Feb 21 10:11:38 CET 2013
INFO  2013-02-21 10:11:45,494 ===> Unification demo [Demos, TRAINS_DATASET, tr6] has 0 result/s
INFO  2013-02-21 10:12:11,326 ===> Execution started Thu Feb 21 10:12:11 CET 2013
INFO  2013-02-21 10:12:19,931 ===> Antiunification demo family has 1 result/s
INFO  2013-02-21 10:12:24,544 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-106] has 1 result/s
INFO  2013-02-21 10:12:39,852 ===> Amalgam demo TRAINS_82_DATASET has 1 result/s
INFO  2013-02-21 10:12:53,060 ===> Amalgam demo TRAINS_82_DATASET has 2 result/s
INFO  2013-02-21 10:13:16,028 ===> Inductive: loading ARTIFICIAL_DATASET
INFO  2013-02-21 10:13:28,055 ===> #Cases: 435 Type: artificial
INFO  2013-02-21 10:13:39,367 ===> Accuracy: 57,14%
INFO  2013-02-21 10:13:39,367 ===> Accuracy: 57,14%
INFO  2013-02-21 10:13:59,240 ===> #Cases: 435 Type: artificial
INFO  2013-02-21 10:16:20,251 ===> Execution started Thu Feb 21 10:16:20 CET 2013
INFO  2013-02-21 10:16:26,954 ===> Lazy methods: loading UNCLE_DATASET_SETS
INFO  2013-02-21 10:16:32,196 ===> Inductive: loading UNCLE_DATASET
INFO  2013-02-21 10:16:35,022 ===> #Cases: 10 Type: uncle
INFO  2013-02-21 11:05:51,704 ===> Execution started Thu Feb 21 11:05:51 CET 2013
INFO  2013-02-21 11:11:06,017 ===> Execution started Thu Feb 21 11:11:06 CET 2013
INFO  2013-02-21 11:18:42,459 ===> Execution started Thu Feb 21 11:18:42 CET 2013
INFO  2013-02-21 11:46:26,624 ===> Execution started Thu Feb 21 11:46:26 CET 2013
INFO  2013-02-21 11:46:59,627 ===> Execution started Thu Feb 21 11:46:59 CET 2013
INFO  2013-02-21 12:02:25,532 ===> Execution started Thu Feb 21 12:02:25 CET 2013
INFO  2013-02-21 12:03:50,271 ===> Execution started Thu Feb 21 12:03:50 CET 2013
INFO  2013-02-21 12:04:59,461 ===> Execution started Thu Feb 21 12:04:59 CET 2013
INFO  2013-02-21 12:12:27,792 ===> Execution started Thu Feb 21 12:12:27 CET 2013
INFO  2013-02-21 12:46:14,939 ===> Execution started Thu Feb 21 12:46:14 CET 2013
INFO  2013-02-21 12:48:52,946 ===> Execution started Thu Feb 21 12:48:52 CET 2013
INFO  2013-02-21 12:49:38,235 ===> Execution started Thu Feb 21 12:49:38 CET 2013
INFO  2013-02-21 15:40:32,421 ===> Execution started Thu Feb 21 15:40:32 CET 2013
INFO  2013-02-21 15:41:00,378 ===> Execution started Thu Feb 21 15:41:00 CET 2013
INFO  2013-02-21 15:42:26,004 ===> Execution started Thu Feb 21 15:42:25 CET 2013
INFO  2013-02-21 15:43:47,354 ===> Execution started Thu Feb 21 15:43:47 CET 2013
INFO  2013-02-21 15:44:06,962 ===> Execution started Thu Feb 21 15:44:06 CET 2013
INFO  2013-02-21 15:45:34,108 ===> Execution started Thu Feb 21 15:45:34 CET 2013
INFO  2013-02-21 15:47:07,232 ===> Execution started Thu Feb 21 15:47:07 CET 2013
INFO  2013-02-21 15:47:53,067 ===> Execution started Thu Feb 21 15:47:53 CET 2013
INFO  2013-02-21 15:49:26,499 ===> Execution started Thu Feb 21 15:49:26 CET 2013
INFO  2013-02-21 15:50:29,516 ===> Execution started Thu Feb 21 15:50:29 CET 2013
INFO  2013-02-21 15:52:56,986 ===> Lazy methods: loading RIU_STORIES
INFO  2013-02-21 15:53:00,462 ===> Lazy methods: loading DEMOSPONGIAE_120_DATASET
INFO  2013-02-21 15:53:07,744 ===> Case [sp-101] is from class [hadromerida] according to LID
INFO  2013-02-22 10:05:01,695 ===> Execution started Fri Feb 22 10:05:01 CET 2013
INFO  2013-02-22 10:07:27,227 ===> Loading UNCLE_DATASET_SETS ...
INFO  2013-02-22 10:07:27,795 ===> OK
INFO  2013-02-22 10:07:29,288 ===> Case e212
INFO  2013-02-22 10:18:30,221 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 2 result/s
INFO  2013-02-22 10:18:40,963 ===> Inductive: loading DEMOSPONGIAE_280_DATASET
INFO  2013-02-22 10:18:50,965 ===> #Cases: 238 Type: demospongiae
INFO  2013-02-22 10:19:05,725 ===> Accuracy: 50%
INFO  2013-02-22 10:19:05,725 ===> Accuracy: 50%
INFO  2013-02-22 10:19:11,653 ===> Lazy methods: loading TRAINS_900_DATASET
INFO  2013-02-22 10:19:47,201 ===> Case [train-b-problem-331] is from class [east] according to RefinementLID
INFO  2013-02-22 10:19:50,822 ===> Case [train-b-problem-607] is from class [west] according to RefinementLID
INFO  2013-02-22 10:19:52,132 ===> Case [train-b-problem-191] is from class [east] according to RefinementLID
INFO  2013-02-22 11:49:53,774 ===> Execution started Fri Feb 22 11:49:53 CET 2013
INFO  2013-02-22 11:49:56,947 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 11:49:57,289 ===> OK
INFO  2013-02-22 11:49:58,850 ===> Case e5
INFO  2013-02-22 11:52:14,818 ===> Execution started Fri Feb 22 11:52:14 CET 2013
INFO  2013-02-22 11:52:17,978 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 11:52:18,316 ===> OK
INFO  2013-02-22 11:52:20,073 ===> Case e7
INFO  2013-02-22 11:52:21,984 ===> Case e5
INFO  2013-02-22 11:52:23,176 ===> Case e8
INFO  2013-02-22 11:52:24,335 ===> Case e10
INFO  2013-02-22 11:52:25,415 ===> Case e1
INFO  2013-02-22 11:52:26,610 ===> Case e9
INFO  2013-02-22 11:52:31,223 ===> Case e12
INFO  2013-02-22 11:52:39,039 ===> Case e2
INFO  2013-02-22 11:52:40,546 ===> Case e6
INFO  2013-02-22 11:52:41,525 ===> Case e11
INFO  2013-02-22 11:52:42,673 ===> Case e7
INFO  2013-02-22 11:52:43,663 ===> Case e3
INFO  2013-02-22 11:52:46,386 ===> Case e10
INFO  2013-02-22 11:52:48,210 ===> Case e1
INFO  2013-02-22 11:52:49,502 ===> Case e8
INFO  2013-02-22 11:52:51,052 ===> Case e5
INFO  2013-02-22 11:52:52,989 ===> Case e7
INFO  2013-02-22 11:52:54,531 ===> Case e4
INFO  2013-02-22 11:52:56,667 ===> Case e9
INFO  2013-02-22 12:28:16,072 ===> Execution started Fri Feb 22 12:28:16 CET 2013
INFO  2013-02-22 12:28:19,148 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:28:19,488 ===> OK
INFO  2013-02-22 12:28:20,950 ===> Case e11
INFO  2013-02-22 12:28:53,907 ===> Execution started Fri Feb 22 12:28:53 CET 2013
INFO  2013-02-22 12:28:56,881 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:28:57,226 ===> OK
INFO  2013-02-22 12:28:58,627 ===> Case e1
INFO  2013-02-22 12:30:08,685 ===> Execution started Fri Feb 22 12:30:08 CET 2013
INFO  2013-02-22 12:30:11,582 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:30:11,923 ===> OK
INFO  2013-02-22 12:30:13,384 ===> Case e1
INFO  2013-02-22 12:30:28,695 ===> Execution started Fri Feb 22 12:30:28 CET 2013
INFO  2013-02-22 12:30:31,382 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-22 12:30:31,737 ===> OK
INFO  2013-02-22 12:30:33,131 ===> Case e21
INFO  2013-02-22 12:32:17,539 ===> Execution started Fri Feb 22 12:32:17 CET 2013
INFO  2013-02-22 12:32:21,003 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:32:21,357 ===> OK
INFO  2013-02-22 12:32:23,346 ===> Case e9
INFO  2013-02-22 12:33:40,645 ===> Execution started Fri Feb 22 12:33:40 CET 2013
INFO  2013-02-22 12:33:46,707 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:33:47,047 ===> OK
INFO  2013-02-22 12:33:48,825 ===> Case e9
INFO  2013-02-22 12:36:48,163 ===> Execution started Fri Feb 22 12:36:48 CET 2013
INFO  2013-02-22 12:36:51,017 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:36:51,343 ===> OK
INFO  2013-02-22 12:36:53,314 ===> Case e5
INFO  2013-02-22 12:39:38,261 ===> Execution started Fri Feb 22 12:39:38 CET 2013
INFO  2013-02-22 12:39:41,186 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:39:41,533 ===> OK
INFO  2013-02-22 12:39:43,249 ===> Case e8
INFO  2013-02-22 12:42:25,621 ===> Execution started Fri Feb 22 12:42:25 CET 2013
INFO  2013-02-22 12:42:28,655 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:42:28,996 ===> OK
INFO  2013-02-22 12:42:31,574 ===> Case e9
INFO  2013-02-22 12:43:09,320 ===> Execution started Fri Feb 22 12:43:09 CET 2013
INFO  2013-02-22 12:43:12,733 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:43:13,082 ===> OK
INFO  2013-02-22 12:43:14,841 ===> Case e6
INFO  2013-02-22 12:43:16,729 ===> Case e10
INFO  2013-02-22 12:43:18,033 ===> Case e1
INFO  2013-02-22 12:43:19,899 ===> Loading TRAINS_DATASET ...
INFO  2013-02-22 12:43:20,092 ===> OK
INFO  2013-02-22 12:49:18,610 ===> Execution started Fri Feb 22 12:49:18 CET 2013
INFO  2013-02-22 12:49:22,277 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:49:22,641 ===> OK
INFO  2013-02-22 12:49:24,361 ===> Case e4
INFO  2013-02-22 12:50:39,312 ===> Execution started Fri Feb 22 12:50:39 CET 2013
INFO  2013-02-22 12:50:42,153 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:50:42,489 ===> OK
INFO  2013-02-22 12:50:45,585 ===> Loading TRAINS_DATASET ...
INFO  2013-02-22 12:50:45,795 ===> OK
INFO  2013-02-22 12:50:47,331 ===> Case tr4
INFO  2013-02-22 12:50:55,374 ===> Case tr1
INFO  2013-02-22 12:50:57,734 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:50:57,963 ===> OK
INFO  2013-02-22 12:50:59,457 ===> Case e7
INFO  2013-02-22 12:51:03,191 ===> Case e9
INFO  2013-02-22 12:51:05,725 ===> Case e12
INFO  2013-02-22 12:51:07,129 ===> Case e3
INFO  2013-02-22 12:51:08,826 ===> Loading TRAINS_82_DATASET ...
INFO  2013-02-22 12:51:09,252 ===> OK
INFO  2013-02-22 12:51:11,032 ===> Loading CARS_DATASET ...
INFO  2013-02-22 12:51:12,401 ===> OK
INFO  2013-02-22 12:51:29,709 ===> Case car-problem-684
INFO  2013-02-22 12:51:35,033 ===> Loading TRAINS_DATASET ...
INFO  2013-02-22 12:51:35,372 ===> OK
INFO  2013-02-22 12:51:39,654 ===> Case tr1
INFO  2013-02-22 12:51:45,065 ===> Case tr4
INFO  2013-02-22 12:52:11,708 ===> Execution started Fri Feb 22 12:52:11 CET 2013
INFO  2013-02-22 12:52:15,844 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:52:16,180 ===> OK
INFO  2013-02-22 12:52:19,556 ===> Loading CARS_DATASET ...
INFO  2013-02-22 12:52:20,911 ===> OK
INFO  2013-02-22 12:52:36,720 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:52:37,002 ===> OK
INFO  2013-02-22 12:52:37,029 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 12:52:37,254 ===> OK
INFO  2013-02-22 12:52:42,319 ===> Case e6
INFO  2013-02-22 12:59:04,265 ===> Execution started Fri Feb 22 12:59:04 CET 2013
INFO  2013-02-22 12:59:07,238 ===> Loading UNCLE_DATASET_SETS ...
INFO  2013-02-22 12:59:07,602 ===> OK
INFO  2013-02-22 12:59:08,988 ===> Case e26
INFO  2013-02-22 13:12:05,373 ===> Execution started Fri Feb 22 13:12:05 CET 2013
INFO  2013-02-22 13:12:08,221 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 13:12:08,562 ===> OK
INFO  2013-02-22 13:12:10,463 ===> Case e6
INFO  2013-02-22 13:12:22,487 ===> Case e4
INFO  2013-02-22 13:12:25,289 ===> Case e12
INFO  2013-02-22 13:12:32,187 ===> Case e2
INFO  2013-02-22 13:14:03,471 ===> Execution started Fri Feb 22 13:14:03 CET 2013
INFO  2013-02-22 13:14:06,269 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-22 13:14:06,617 ===> OK
INFO  2013-02-22 13:14:08,061 ===> Case e29
INFO  2013-02-22 13:14:09,544 ===> Case e22
INFO  2013-02-22 13:14:10,230 ===> Case e8
INFO  2013-02-22 13:14:11,602 ===> Case e2
INFO  2013-02-22 13:14:12,278 ===> Case e12
INFO  2013-02-22 13:14:13,279 ===> Case e211
INFO  2013-02-22 13:14:14,501 ===> Case e5
INFO  2013-02-22 13:14:15,247 ===> Case e27
INFO  2013-02-22 13:14:15,989 ===> Loading ZOOLOGY_DATASET ...
INFO  2013-02-22 13:14:16,314 ===> OK
INFO  2013-02-22 13:14:17,800 ===> Case zp-1734
INFO  2013-02-22 13:14:18,805 ===> Case zp-1765
INFO  2013-02-22 13:14:21,175 ===> Case zp-1723
INFO  2013-02-22 13:14:25,551 ===> Case zp-1756
INFO  2013-02-22 13:14:26,823 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 13:14:27,034 ===> OK
INFO  2013-02-22 13:14:28,489 ===> Case e10
INFO  2013-02-22 13:14:29,783 ===> Case e12
INFO  2013-02-22 13:14:30,784 ===> Case e4
INFO  2013-02-22 13:14:32,213 ===> Case e7
INFO  2013-02-22 13:14:32,989 ===> Case e9
INFO  2013-02-22 13:14:34,745 ===> Loading TRAINS_82_DATASET ...
INFO  2013-02-22 13:14:35,165 ===> OK
INFO  2013-02-22 13:14:36,568 ===> Case train-problem-32
INFO  2013-02-22 13:14:38,201 ===> Case train-problem-24
INFO  2013-02-22 13:14:39,346 ===> Case train-problem-39
INFO  2013-02-22 13:14:40,852 ===> Case train-problem-74
INFO  2013-02-22 13:14:42,169 ===> Case train-problem-12
INFO  2013-02-22 13:14:43,834 ===> Case train-problem-55
INFO  2013-02-22 13:14:44,689 ===> Case train-problem-79
INFO  2013-02-22 13:14:45,961 ===> Case train-problem-56
INFO  2013-02-22 13:14:46,590 ===> Case train-problem-30
INFO  2013-02-22 13:14:47,074 ===> Case train-problem-47
INFO  2013-02-22 13:14:47,559 ===> Case train-problem-19
INFO  2013-02-22 13:14:50,079 ===> Loading CARS_DATASET ...
INFO  2013-02-22 13:14:51,272 ===> OK
INFO  2013-02-22 13:15:04,309 ===> Case car-problem-714
INFO  2013-02-22 13:15:08,805 ===> Loading UNCLE_DATASET ...
INFO  2013-02-22 13:15:09,179 ===> OK
INFO  2013-02-22 13:15:13,950 ===> Case e7
INFO  2013-02-22 13:37:50,721 ===> Execution started Fri Feb 22 13:37:50 CET 2013
